DateCollected,Site,ReproShootID,RhipidiumNumber,RhipidiumHt,SpatheStage,Seeds
2024-05-13,FSB,1,1,,PS,
2024-05-13,FSB,1,2,,0,
2024-05-13,FSB,1,3,,PS,
2024-05-13,FSB,2,1,,PS,
2024-05-13,FSB,2,2,,PS,
2024-05-13,FSB,2,3,,PS,
2024-05-13,FSB,2,4,,PS,
2024-05-13,NCB,1,1,,PS,
2024-05-13,NCB,1,2,,PS,
2024-05-30,FSB,1,1,,0,
2024-05-30,FSB,1,2,,0,
2024-05-30,FSB,1,3,,0,
2024-05-30,FSB,1,4,,0,
2024-05-30,FSB,1,5,,0,
2024-05-30,FSB,2,1,,0,
2024-05-30,FSB,2,2,,PS,
2024-05-30,FSB,2,2,,0,
2024-05-30,FSB,2,2,,0,
2024-05-30,FSB,2,3,,0,
2024-05-30,FSB,2,3,,1,
2024-05-30,FSB,2,4,,unk,
2024-05-30,FSB,2,4,,0,
2024-05-30,FSB,2,5,,0,
2024-05-30,FSB,2,5,,1,
2024-05-30,FSB,3,1,,0,
2024-05-30,FSB,3,2,,PS,
2024-05-30,FSB,3,3,,0,
2024-05-30,FSB,3,4,,PS,
2024-05-30,FSB,4,1,,0,
2024-05-30,FSB,4,2,,0,
2024-05-30,FSB,4,3,,0,
2024-05-30,FSB,4,4,,PS,
2024-05-30,FSB,4,5,,PS,
2024-05-30,FSB,5,1,,PS,
2024-05-30,FSB,5,2,,PS,
2024-05-30,FSB,5,2,,0,
2024-05-30,FSB,5,3,,0,
2024-05-30,FSB,5,4,,0,
2024-05-30,FSB,5,5,,PS,
2024-05-30,FSB,5,6,,0,
2024-05-30,NCB,1,1,,PS,
2024-05-30,NCB,1,1,,0,
2024-05-30,NCB,1,2,,PS,
2024-05-30,NCB,1,2,,0,
2024-05-30,NCB,1,3,,PS,
2024-05-30,NCB,1,4,,PS,
2024-05-30,NCB,1,5,,0,
2024-05-30,NCB,2,1,,PS,
2024-05-30,NCB,2,1,,0,
2024-05-30,NCB,2,2,,PS,
2024-05-30,NCB,2,2,,0,
2024-05-30,NCB,2,3,,0,
2024-05-30,NCB,2,4,,PS,
2024-05-30,NCB,2,5,,0,
2024-05-30,NCB,3,1,,PS,
2024-05-30,NCB,3,1,,0,
2024-05-30,NCB,3,2,,PS,
2024-05-30,NCB,3,2,,0,
2024-05-30,NCB,3,3,,0,
2024-05-30,NCB,3,4,,0,
2024-05-30,NCB,3,5,,PS,
2024-05-30,NCB,4,1,,0,
2024-05-30,NCB,4,2,,PS,
2024-05-30,NCB,4,3,,PS,
2024-05-30,NCB,4,4,,PS,
2024-05-30,NCB,5,1,,PS,
2024-05-30,NCB,5,1,,0,
2024-05-30,NCB,5,2,,PS,
2024-05-30,NCB,5,2,,0,
2024-05-30,NCB,5,3,,0,
2024-06-12,FSB,1,1,,1,
2024-06-12,FSB,1,1,,PS,
2024-06-12,FSB,1,2,,0,
2024-06-12,FSB,1,2,,0,
2024-06-12,FSB,1,3,,0,
2024-06-12,FSB,1,3,,PS,
2024-06-12,FSB,1,4,,PS,
2024-06-12,FSB,1,4,,0,
2024-06-12,FSB,2,1,,3.5,
2024-06-12,FSB,2,2,,3.5,
2024-06-12,FSB,2,2,,0,
2024-06-12,FSB,2,3,,0,
2024-06-12,FSB,2,3,,1,
2024-06-12,FSB,2,4,,PS,
2024-06-12,FSB,2,4,,1,
2024-06-12,FSB,2,5,,0,
2024-06-12,FSB,2,5,,3.5,
2024-06-12,FSB,3,1,,3.5,
2024-06-12,FSB,3,1,,0,
2024-06-12,FSB,3,2,,0,
2024-06-12,FSB,3,2,,1,
2024-06-12,FSB,3,3,,PS,
2024-06-12,FSB,3,3,,0,
2024-06-12,FSB,4,1,,PS,
2024-06-12,FSB,4,1,,PS,
2024-06-12,FSB,4,1,,1,
2024-06-12,FSB,4,2,,PS,
2024-06-12,FSB,4,2,,0,
2024-06-12,FSB,4,2,,1,
2024-06-12,FSB,4,3,,0,
2024-06-12,FSB,4,3,,1,
2024-06-12,FSB,4,4,,PS,
2024-06-12,FSB,5,1,,1,
2024-06-12,FSB,5,2,,PS,
2024-06-12,FSB,5,2,,1,
2024-06-12,FSB,5,3,,PS,
2024-06-12,FSB,5,3,,0,
2024-06-12,FSB,5,4,,0,
2024-06-12,FSB,5,5,,0,
2024-06-12,FSB,5,5,,1,
2024-06-12,NCB,1,1,,unk,
2024-06-12,NCB,1,1,,0,
2024-06-12,NCB,1,1,,0,
2024-06-12,NCB,1,2,,0,
2024-06-12,NCB,1,2,,1,
2024-06-12,NCB,1,2,,3.5,
2024-06-12,NCB,1,3,,PS,
2024-06-12,NCB,1,3,,0,
2024-06-12,NCB,1,3,,0,
2024-06-12,NCB,1,4,,PS,
2024-06-12,NCB,1,4,,0,
2024-06-12,NCB,1,5,,0,
2024-06-12,NCB,1,5,,0,
2024-06-12,NCB,2,1,,3.5,
2024-06-12,NCB,2,1,,1,
2024-06-12,NCB,2,2,,3.5,
2024-06-12,NCB,2,2,,1,
2024-06-12,NCB,2,3,,0,
2024-06-12,NCB,2,3,,0,
2024-06-12,NCB,2,4,,PS,
2024-06-12,NCB,2,4,,1,
2024-06-12,NCB,2,5,,3.5,
2024-06-12,NCB,2,6,,PS,
2024-06-12,NCB,2,6,,1,
2024-06-12,NCB,3,1,,PS,
2024-06-12,NCB,3,1,,3.5,
2024-06-12,NCB,3,1,,3.5,
2024-06-12,NCB,3,2,,3,
2024-06-12,NCB,3,2,,1,
2024-06-12,NCB,3,3,,3,
2024-06-12,NCB,3,3,,1,
2024-06-12,NCB,3,4,,0,
2024-06-12,NCB,3,4,,1,
2024-06-12,NCB,3,5,,3.5,
2024-06-12,NCB,3,5,,1,
2024-06-12,NCB,4,1,,PS,
2024-06-12,NCB,4,1,,0,
2024-06-12,NCB,4,1,,1,
2024-06-12,NCB,4,1,,1,
2024-06-12,NCB,4,2,,3.5,
2024-06-12,NCB,4,2,,0,
2024-06-12,NCB,4,2,,PS,
2024-06-12,NCB,4,3,,0,
2024-06-12,NCB,4,3,,0,
2024-06-12,NCB,4,3,,0,
2024-06-12,NCB,4,4,,0,
2024-06-12,NCB,4,4,,PS,
2024-06-12,NCB,4,5,,0,
2024-06-12,NCB,4,6,,PS,
2024-06-12,NCB,4,6,,1,
2024-06-12,NCB,5,1,,3.5,
2024-06-12,NCB,5,1,,0,
2024-06-12,NCB,5,1,,1,
2024-06-12,NCB,5,2,,unk,
2024-06-12,NCB,5,3,,3.5,
2024-06-12,NCB,5,3,,3.5,
2024-06-12,NCB,5,3,,PS,
2024-06-12,NCB,5,4,,0,
2024-06-12,NCB,5,5,,PS,
2024-06-12,NCB,5,5,,0,
2024-06-12,NSGNB,1,1,,PS,
2024-06-12,NSGNB,1,1,,1,
2024-06-12,NSGNB,1,2,,0,
2024-06-12,NSGNB,1,2,,PS,
2024-06-12,NSGNB,1,3,,0,
2024-06-12,NSGNB,1,4,,PS,
2024-06-12,NSGNB,1,5,,PS,
2024-06-12,NSGNB,2,1,,PS,
2024-06-12,NSGNB,2,2,,0,
2024-06-12,NSGNB,2,3,,0,
2024-06-12,NSGNB,2,4,,PS,
2024-06-12,NSGNB,2,5,,PS,
2024-06-12,NSGNB,3,1,,PS,
2024-06-12,NSGNB,3,1,,1,
2024-06-12,NSGNB,3,2,,PS,
2024-06-12,NSGNB,3,2,,1,
2024-06-12,NSGNB,3,3,,PS,
2024-06-12,NSGNB,3,3,,0,
2024-06-12,NSGNB,3,4,,0,
2024-06-12,NSGNB,3,4,,1,
2024-06-27,FMI,1,1,,1,
2024-06-27,FMI,1,2,,0,
2024-06-27,FMI,1,3,,0,
2024-06-27,FMI,1,4,,4,
2024-06-27,FMI,2,1,,0,
2024-06-27,FMI,2,2,,0,
2024-06-27,FMI,2,2,,1,
2024-06-27,FMI,2,3,,0,
2024-06-27,FMI,2,3,,1,
2024-06-27,FMI,2,4,,PS,
2024-06-27,FMI,2,4,,0,
2024-06-27,FMI,2,5,,0,
2024-06-27,FMI,2,5,,1,
2024-06-27,FPT,1,1,,3.5,10
2024-06-27,FPT,1,1,,1,
2024-06-27,FPT,1,2,,1,
2024-06-27,FPT,1,2,,0,
2024-06-27,FPT,1,3,,PS,
2024-06-27,FPT,1,3,,1,
2024-06-27,FPT,1,4,,PS,
2024-06-27,FPT,1,4,,1,
2024-06-27,FPT,2,1,,unk,
2024-06-27,FPT,2,2,,PS,
2024-06-27,FPT,2,3,,PS,
2024-06-27,FPT,2,4,,PS,
2024-06-27,FPT,3,1,,unk,
2024-06-27,FPT,3,1,,0,
2024-06-27,FPT,3,1,,3,
2024-06-27,FPT,3,2,,1,
2024-06-27,FPT,3,2,,3.5,11
2024-06-27,FPT,3,2,,0,
2024-06-27,FPT,3,3,,3,
2024-06-27,FPT,3,3,,0,
2024-06-27,FPT,3,4,,1,
2024-06-27,FPT,3,4,,3.5,10
2024-06-27,FPT,3,4,,0,
2024-06-27,FPT,3,5,,0,
2024-06-27,FPT,3,5,,2,
2024-06-27,FPT,3,6,,PS,
2024-06-27,FPT,3,6,,1,
2024-06-27,FPT,3,6,,1,
2024-06-27,FPT,3,6,,0,
2024-06-27,FPT,4,1,,0,
2024-06-27,FPT,4,1,,0,
2024-06-27,FPT,4,1,,3,
2024-06-27,FPT,4,2,,PS,
2024-06-27,FPT,4,2,,1,
2024-06-27,FPT,4,2,,3,
2024-06-27,FPT,4,3,,PS,
2024-06-27,FPT,4,3,,0,
2024-06-27,FPT,4,3,,3,
2024-06-27,FPT,4,4,,0,
2024-06-27,FPT,4,4,,1,
2024-06-27,FPT,4,5,,PS,
2024-06-27,FPT,4,5,,0,
2024-06-27,FPT,4,6,,1,
2024-06-27,FPT,4,6,,0,
2024-06-27,FSB,1,1,,unk,
2024-06-27,FSB,1,2,,unk,
2024-06-27,FSB,1,3,,0,
2024-06-27,FSB,1,3,,1,
2024-06-27,FSB,1,4,,PS,
2024-06-27,FSB,1,4,,1,
2024-06-27,FSB,1,5,,0,
2024-06-27,FSB,1,5,,1,
2024-06-27,FSB,2,1,,unk,
2024-06-27,FSB,2,2,,0,
2024-06-27,FSB,2,2,,0,
2024-06-27,FSB,2,3,,PS,
2024-06-27,FSB,2,3,,0,
2024-06-27,FSB,2,4,,0,
2024-06-27,FSB,2,5,,0,
2024-06-27,FSB,3,1,,unk,
2024-06-27,FSB,3,2,,0,
2024-06-27,FSB,3,2,,1,
2024-06-27,FSB,3,3,,2,
2024-06-27,FSB,3,3,,0,
2024-06-27,FSB,4,1,,4,5
2024-06-27,FSB,4,1,,4,7
2024-06-27,FSB,4,1,,0,
2024-06-27,FSB,4,1,,0,
2024-06-27,FSB,4,2,,4,7
2024-06-27,FSB,4,2,,4,5
2024-06-27,FSB,4,2,,0,
2024-06-27,FSB,4,2,,unk,
2024-06-27,FSB,4,3,,1,
2024-06-27,FSB,4,3,,0,
2024-06-27,FSB,4,4,,0,
2024-06-27,FSB,4,4,,0,
2024-06-27,FSB,4,4,,unk,
2024-06-27,FSB,4,4,,unk,
2024-06-27,FSB,5,1,,3.5,11
2024-06-27,FSB,5,1,,3.5,9
2024-06-27,FSB,5,1,,PS,
2024-06-27,FSB,5,2,,3.5,11
2024-06-27,FSB,5,2,,0,
2024-06-27,FSB,5,2,,1,
2024-06-27,FSB,5,3,,3.5,11
2024-06-27,FSB,5,3,,1,
2024-06-27,FSB,5,4,,unk,
2024-06-27,FSB,5,5,,0,
2024-06-27,FSB,5,5,,1,
2024-06-27,NCB,1,1,,unk,
2024-06-27,NCB,1,1,,0,
2024-06-27,NCB,1,2,,PS,
2024-06-27,NCB,1,2,,0,
2024-06-27,NCB,1,3,,unk,
2024-06-27,NCB,1,4,,0,
2024-06-27,NCB,2,1,,PS,
2024-06-27,NCB,2,1,,0,
2024-06-27,NCB,2,1,,0,
2024-06-27,NCB,2,1,,3,
2024-06-27,NCB,2,2,,3.5,14
2024-06-27,NCB,2,2,,0,
2024-06-27,NCB,2,2,,1,
2024-06-27,NCB,2,3,,1,
2024-06-27,NCB,2,3,,0,
2024-06-27,NCB,2,3,,0,
2024-06-27,NCB,2,4,,0,
2024-06-27,NCB,2,4,,0,
2024-06-27,NCB,2,5,,3,
2024-06-27,NCB,2,5,,0,
2024-06-27,NCB,2,5,,1,
2024-06-27,NCB,3,1,,PS,
2024-06-27,NCB,3,1,,PS,
2024-06-27,NCB,3,1,,1,
2024-06-27,NCB,3,1,,1,
2024-06-27,NCB,3,2,,3,
2024-06-27,NCB,3,2,,0,
2024-06-27,NCB,3,2,,0,
2024-06-27,NCB,3,2,,1,
2024-06-27,NCB,3,3,,3.5,11
2024-06-27,NCB,3,3,,PS,
2024-06-27,NCB,3,3,,0,
2024-06-27,NCB,3,4,,0,
2024-06-27,NCB,3,4,,0,
2024-06-27,NCB,3,5,,0,
2024-06-27,NCB,3,5,,1,
2024-06-27,NCB,3,5,,2,
2024-06-27,NCB,4,1,,0,
2024-06-27,NCB,4,2,,3.5,11
2024-06-27,NCB,4,2,,0,
2024-06-27,NCB,4,3,,3.5,14
2024-06-27,NCB,4,3,,0,
2024-06-27,NCB,4,4,,0,
2024-06-27,NCB,4,4,,1,
2024-06-27,NCB,4,5,,3.5,10
2024-06-27,NCB,4,5,,0,
2024-06-27,NCB,4,5,,1,
2024-06-27,NCB,5,1,,unk,
2024-06-27,NCB,5,2,,0,
2024-06-27,NCB,5,2,,0,
2024-06-27,NCB,5,2,,2,
2024-06-27,NCB,5,2,,3,
2024-06-27,NCB,5,2,,3.5,13
2024-06-27,NCB,5,3,,0,
2024-06-27,NCB,5,3,,2,
2024-06-27,NCB,5,3,,3,
2024-06-27,NCB,5,4,,1,
2024-06-27,NCB,5,4,,3,
2024-06-27,NCB,5,5,,0,
2024-06-27,NCB,5,5,,3,
2024-06-27,NSGNB,1,1,,0,
2024-06-27,NSGNB,1,1,,3.5,9
2024-06-27,NSGNB,1,2,,2,
2024-06-27,NSGNB,1,2,,0,
2024-06-27,NSGNB,1,3,,PS,
2024-06-27,NSGNB,1,3,,1,
2024-06-27,NSGNB,1,4,,PS,
2024-06-27,NSGNB,1,4,,0,
2024-06-27,NSGNB,1,5,,PS,
2024-06-27,NSGNB,1,5,,0,
2024-06-27,NSGNB,2,1,,3.5,10
2024-06-27,NSGNB,2,1,,3.5,13
2024-06-27,NSGNB,2,1,,1,
2024-06-27,NSGNB,2,1,,0,
2024-06-27,NSGNB,2,2,,3,
2024-06-27,NSGNB,2,2,,3.5,5
2024-06-27,NSGNB,2,2,,PS,
2024-06-27,NSGNB,2,2,,0,
2024-06-27,NSGNB,2,3,,3.5,11
2024-06-27,NSGNB,2,3,,0,
2024-06-27,NSGNB,2,3,,0,
2024-06-27,NSGNB,2,3,,PS,
2024-06-27,NSGNB,2,4,,3.5,12
2024-06-27,NSGNB,2,5,,3.5,13
2024-06-27,NSGNB,2,5,,2,
2024-06-27,NSGNB,2,5,,0,
2024-06-27,NSGNB,3,1,,0,
2024-06-27,NSGNB,3,1,,2,
2024-06-27,NSGNB,3,2,,0,
2024-06-27,NSGNB,3,2,,0,
2024-06-27,NSGNB,3,2,,PS,
2024-06-27,NSGNB,3,2,,unk,
2024-06-27,NSGNB,3,3,,2,
2024-06-27,NSGNB,3,3,,0,
2024-06-27,NSGNB,3,3,,PS,
2024-06-27,NSGNB,3,4,,0,
2024-06-27,NSGNB,3,4,,PS,
2024-06-27,NSGNB,3,5,,1,
2024-06-27,NSGNB,3,5,,0,
2024-06-27,NSGNB,3,5,,PS,
2024-06-27,NSGNB,4,1,,0,
2024-06-27,NSGNB,4,1,,1,
2024-06-27,NSGNB,4,1,,PS,
2024-06-27,NSGNB,4,2,,0,
2024-06-27,NSGNB,4,2,,2,
2024-06-27,NSGNB,4,3,,PS,
2024-06-27,NSGNB,4,3,,1,
2024-06-27,NSGNB,4,4,,PS,
2024-06-27,NSGNB,4,4,,0,
2024-06-27,NSGNB,4,5,,PS,
2024-06-27,NSGNB,4,5,,0,
2024-06-27,NSGNB,5,1,,3.5,12
2024-06-27,NSGNB,5,1,,0,
2024-06-27,NSGNB,5,2,,3.5,12
2024-06-27,NSGNB,5,2,,1,
2024-06-27,NSGNB,5,3,,0,
2024-06-27,NSGNB,5,3,,3.5,13
2024-06-27,NSGNB,5,4,,PS,
2024-06-27,NSGNB,5,4,,2,
2024-06-27,NSGNB,5,5,,PS,
2024-06-27,NSGNB,5,5,,0,
2024-06-27,NSGNB,5,5,,2,
2024-07-11,FMI,1,1,29.5,1,
2024-07-11,FMI,1,1,29.5,PS,
2024-07-11,FMI,1,2,29.5,PS,
2024-07-11,FMI,1,3,29.5,PS,
2024-07-11,FMI,2,1,51.5,1,
2024-07-11,FMI,2,1,51.5,PS,
2024-07-11,FMI,2,1,51.5,3.5,10
2024-07-11,FMI,2,1,51.5,0,
2024-07-11,FMI,2,1,51.5,PS,
2024-07-11,FMI,2,2,51.5,3.5,11
2024-07-11,FMI,2,2,51.5,1,
2024-07-11,FMI,2,3,51.5,3.5,11
2024-07-11,FMI,2,3,51.5,0,
2024-07-11,FMI,2,3,51.5,PS,
2024-07-11,FMI,2,4,51.5,0,
2024-07-11,FMI,2,4,51.5,0,
2024-07-11,FMI,2,5,51.5,3,
2024-07-11,FMI,2,5,51.5,0,
2024-07-11,FMI,3,1,35,3.5,11
2024-07-11,FMI,3,1,35,0,
2024-07-11,FMI,3,1,35,0,
2024-07-11,FMI,3,1,35,PS,
2024-07-11,FMI,3,2,35,0,
2024-07-11,FMI,3,2,35,unk,
2024-07-11,FMI,4,1,48,0,
2024-07-11,FMI,4,1,48,PS,
2024-07-11,FMI,4,2,48,1,
2024-07-11,FMI,4,2,48,PS,
2024-07-11,FMI,4,3,48,0,
2024-07-11,FMI,4,3,48,PS,
2024-07-11,FMI,4,4,48,0,
2024-07-11,FMI,5,1,56,3,
2024-07-11,FMI,5,1,56,0,
2024-07-11,FMI,5,1,56,0,
2024-07-11,FMI,5,1,56,PS,
2024-07-11,FMI,5,2,56,3.5,9
2024-07-11,FMI,5,2,56,1,
2024-07-11,FMI,5,2,56,PS,
2024-07-11,FMI,5,3,56,3.5,9
2024-07-11,FMI,5,3,56,0,
2024-07-11,FMI,5,4,56,1,
2024-07-11,FMI,5,4,56,PS,
2024-07-11,FMI,5,5,56,3,
2024-07-11,FMI,5,5,56,1,
2024-07-11,FMI,5,5,56,0,
2024-07-11,FMI,5,5,56,PS,
2024-07-11,FPT,1,1,56.5,3.5,7
2024-07-11,FPT,1,1,56.5,0,
2024-07-11,FPT,1,2,56.5,0,
2024-07-11,FPT,1,2,56.5,PS,
2024-07-11,FPT,1,3,56.5,0,
2024-07-11,FPT,1,3,56.5,PS,
2024-07-11,FPT,1,4,56.5,PS,
2024-07-11,FPT,2,1,50,3,
2024-07-11,FPT,2,1,50,PS,
2024-07-11,FPT,2,2,50,1,
2024-07-11,FPT,2,2,50,PS,
2024-07-11,FPT,2,3,50,0,
2024-07-11,FPT,2,3,50,PS,
2024-07-11,FPT,2,4,50,PS,
2024-07-11,FPT,3,1,76,1,
2024-07-11,FPT,3,1,76,1,
2024-07-11,FPT,3,1,76,0,
2024-07-11,FPT,3,1,76,0,
2024-07-11,FPT,3,1,76,PS,
2024-07-11,FPT,3,2,76,3.5,11
2024-07-11,FPT,3,2,76,1,
2024-07-11,FPT,3,2,76,PS,
2024-07-11,FPT,3,3,76,3,
2024-07-11,FPT,3,3,76,0,
2024-07-11,FPT,3,4,76,1,
2024-07-11,FPT,3,4,76,PS,
2024-07-11,FPT,3,5,76,1,
2024-07-11,FPT,3,5,76,1,
2024-07-11,FPT,3,5,76,PS,
2024-07-11,FPT,4,1,79.5,1,
2024-07-11,FPT,4,1,79.5,PS,
2024-07-11,FPT,4,1,79.5,3.5,8
2024-07-11,FPT,4,1,79.5,1,
2024-07-11,FPT,4,1,79.5,PS,
2024-07-11,FPT,4,1,79.5,3.5,8
2024-07-11,FPT,4,1,79.5,3.5,9
2024-07-11,FPT,4,2,79.5,0,
2024-07-11,FPT,4,2,79.5,3.5,8
2024-07-11,FPT,4,2,79.5,3.5,8
2024-07-11,FPT,4,2,79.5,3.5,8
2024-07-11,FPT,4,3,79.5,2,
2024-07-11,FPT,4,3,79.5,0,
2024-07-11,FPT,4,3,79.5,4,9
2024-07-11,FPT,4,4,79.5,1,
2024-07-11,FPT,4,4,79.5,PS,
2024-07-11,FPT,4,4,79.5,3.5,9
2024-07-11,FPT,4,5,79.5,0,
2024-07-11,FPT,4,5,79.5,3,
2024-07-11,FPT,4,5,79.5,3.5,9
2024-07-11,FPT,4,6,79.5,3.5,9
2024-07-11,FPT,4,6,79.5,1,
2024-07-11,FPT,4,6,79.5,PS,
2024-07-11,FPT,4,6,79.5,3.5,8
2024-07-11,FPT,5,1,75,3.5,8
2024-07-11,FPT,5,1,75,0,
2024-07-11,FPT,5,1,75,PS,
2024-07-11,FPT,5,2,75,3.5,9
2024-07-11,FPT,5,2,75,2,
2024-07-11,FPT,5,2,75,0,
2024-07-11,FPT,5,3,75,3.5,9
2024-07-11,FPT,5,3,75,1,
2024-07-11,FPT,5,3,75,PS,
2024-07-11,FPT,5,4,75,3,
2024-07-11,FPT,5,4,75,PS,
2024-07-11,FPT,5,5,75,1,
2024-07-11,FPT,5,5,75,PS,
2024-07-11,FPT,5,6,75,3.5,9
2024-07-11,FPT,5,6,75,0,
2024-07-11,FPT,5,6,75,PS,
2024-07-11,FSB,1,1,69,3.5,6
